locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
629951,Eva's Catering,Truck,10006000,ORTEGA ST: 18TH AVE to 19TH AVE (1100 - 1199),1100 ORTEGA ST,2055019,2055,019,15MFF-0054,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,5990583.21,2102550.36,37.7526605204123,-122.475473531781,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0054&ExportPDF=1&Filename=15MFF-0054_schedule.pdf,,03/26/2015 03:58:33 PM,Mar 11 2015  3:47PM,1,03/15/2016 12:00:00 AM,"(37.7526605342195, -122.475473531771)"
629952,Eva's Catering,Truck,10006000,ORTEGA ST: 18TH AVE to 19TH AVE (1100 - 1199),1900 19TH AVE,2116028,2116,028,15MFF-0054,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,5990463.819,2102357.539,37.7521241631187,-122.475872322222,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0054&ExportPDF=1&Filename=15MFF-0054_schedule.pdf,,03/26/2015 03:58:33 PM,Mar 11 2015  3:47PM,1,03/15/2016 12:00:00 AM,"(37.7521241769265, -122.475872322212)"
629954,Eva's Catering,Truck,10006000,ORTEGA ST: 18TH AVE to 19TH AVE (1100 - 1199),1199 ORTEGA ST,1404045,1404,045,15MFF-0054,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,5986602.689,2113869.846,37.7835091222127,-122.4900712081,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0054&ExportPDF=1&Filename=15MFF-0054_schedule.pdf,,03/26/2015 03:58:33 PM,Mar 11 2015  3:47PM,1,03/15/2016 12:00:00 AM,"(37.7835091359901, -122.49007120809)"
634196,Smokin Warehouse Barbecue,Truck,24388000,OTIS ST: 12TH ST \ MISSION ST \ SOUTH VAN NESS AVE intersection,1655 MISSION ST,3514119,3514,119,15MFF-0105,REQUESTED,BBQ Sandwiches: BBQ lunch platters: sides (corn bread: beans: chili: potato salad: coleslaw): water: sodas: energy drinks: housemade iced tea.,6007105.13431,2109091.10143,37.7715637663341,-122.418801505439,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0105&ExportPDF=1&Filename=15MFF-0105_schedule.pdf,,,Mar 24 2015 10:30AM,0,03/15/2016 12:00:00 AM,"(37.771563780123, -122.418801505429)"
627756,BH & MT LLC,Truck,10048000,OTIS ST: GOUGH ST \ MCCOPPIN ST to 13TH ST \ DUBOCE AVE \ HWY 101 NORTHBOUND RAMP \ MISSION ST (100 - 199),170 OTIS ST,3513007,3513,007,15MFF-0040,APPROVED,Cold Truck: Breakfast: Sandwiches: Salads: Pre-Packaged Snacks: Beverages,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0040&ExportPDF=1&Filename=15MFF-0040_schedule.pdf,,03/09/2015 11:04:50 AM,Mar  9 2015 10:54AM,1,03/15/2016 12:00:00 AM,
641318,Anas Goodies Catering,Truck,10048000,OTIS ST: GOUGH ST \ MCCOPPIN ST to 13TH ST \ DUBOCE AVE \ HWY 101 NORTHBOUND RAMP \ MISSION ST (100 - 199),150 OTIS ST,3513008,3513,008,15MFF-0117,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6006498.051,2108782.928,37.7706833950426,-122.420879561399,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0117&ExportPDF=1&Filename=15MFF-0117_schedule.pdf,,05/07/2015 12:58:52 PM,Apr  9 2015  4:06PM,1,03/15/2016 12:00:00 AM,"(37.7706834088324, -122.420879561389)"
629916,D & T Catering,Truck,10161000,PACIFIC AVE: BRODERICK ST to BAKER ST (2900 - 2999),2940 PACIFIC AVE,0963040,0963,040,15MFF-0051,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,5999983.37491,2116821.33955,37.792385444513,-122.443991509437,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0051&ExportPDF=1&Filename=15MFF-0051_schedule.pdf,,03/23/2015 01:00:59 PM,Mar 11 2015  2:08PM,1,03/15/2016 12:00:00 AM,"(37.7923854582818, -122.443991509427)"
629926,D & T Catering,Truck,10163000,PACIFIC AVE: LYON ST to PRESIDIO AVE \ PRESIDIO BLVD (3100 - 3199),3100 PACIFIC AVE,0965006,0965,006,15MFF-0051,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,5999233.78178,2116707.12673,37.7920290580811,-122.446576890144,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0051&ExportPDF=1&Filename=15MFF-0051_schedule.pdf,,03/23/2015 01:00:59 PM,Mar 11 2015  2:08PM,1,03/15/2016 12:00:00 AM,"(37.7920290718502, -122.446576890134)"
631459,Liang Bai Ping,Truck,10215000,PALOU AVE: END to GRIFFITH ST (904 - 999),931 PALOU AVE,4755042,4755,042,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6018287.161,2092537.392,37.7267339112416,-122.378972005236,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,"(37.7267339250739, -122.378972005226)"
631466,Liang Bai Ping,Truck,10215000,PALOU AVE: END to GRIFFITH ST (904 - 999),Assessors Block /Lot,,,,15MFF-0061,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0061&ExportPDF=1&Filename=15MFF-0061_schedule.pdf,,03/12/2015 03:40:34 PM,Mar 12 2015  3:33PM,1,03/15/2016 12:00:00 AM,
632868,Singh Brothers Ice Cream,Truck,10218000,PALOU AVE: HAWES ST to INGALLS ST (1100 - 1199),1101 PALOU AVE,4757024,4757,024,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6017464.809,2093259.551,37.7286714428179,-122.381865088641,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,,03/17/2015 11:40:48 AM,Mar 17 2015 11:13AM,1,03/15/2016 12:00:00 AM,"(37.7286714566484, -122.381865088631)"
631704,Munch A Bunch,Truck,10293000,PARNASSUS AVE: HILLWAY AVE to 03RD AVE (400 - 599),400 PARNASSUS AVE,1756001,1756,001,15MFF-0062,REQUESTED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,5995605.966,2106525.104,37.7638640323832,-122.458391749844,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0062&ExportPDF=1&Filename=15MFF-0062_schedule.pdf,,,Mar 13 2015 12:08PM,1,03/15/2016 12:00:00 AM,"(37.7638640461797, -122.458391749834)"
633502,DO UC US Mobile Catering,Truck,10293000,PARNASSUS AVE: HILLWAY AVE to 03RD AVE (400 - 599),400 PARNASSUS AVE,1756001,1756,001,15MFF-0096,APPROVED,Cold truck: sandwiches: salads: beverages: chips: candy: cookies: coffee: tea: drinks,5995605.966,2106525.104,37.7638640323832,-122.458391749844,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0096&ExportPDF=1&Filename=15MFF-0096_schedule.pdf,,03/19/2015 11:10:20 AM,Mar 19 2015 11:04AM,1,03/15/2016 12:00:00 AM,"(37.7638640461797, -122.458391749834)"
632878,Singh Brothers Ice Cream,Truck,10327000,PENINSULA AVE: BLANKEN AVE to LATHROP AVE (300 - 399),360 PENINSULA AVE,5083009,5083,009,15MFF-0083,APPROVED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6012192.793,2086872.475,37.7108412835853,-122.399642614963,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0083&ExportPDF=1&Filename=15MFF-0083_schedule.pdf,,03/17/2015 11:40:48 AM,Mar 17 2015 11:13AM,1,03/15/2016 12:00:00 AM,"(37.7108412974331, -122.399642614953)"
641304,Anas Goodies Catering,Truck,10332000,PENNSYLVANIA AVE: MARIPOSA ST to I-280 S OFF RAMP (200 - 256),208 PENNSYLVANIA AVE,4000053,4000,053,15MFF-0117,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6014208.71083,2105996.09175,37.7634629599066,-122.394012947377,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0117&ExportPDF=1&Filename=15MFF-0117_schedule.pdf,,05/07/2015 12:58:52 PM,Apr  9 2015  4:06PM,1,03/15/2016 12:00:00 AM,"(37.7634629737033, -122.394012947367)"
626064,F & C Catering,Truck,10336000,PENNSYLVANIA AVE: 22ND ST to 23RD ST (700 - 899),898 PENNSYLVANIA AVE,4167003,4167,003,15MFF-0021,REQUESTED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,6014175.628,2103109.247,37.7555344716039,-122.393925277539,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0021&ExportPDF=1&Filename=15MFF-0021_schedule.pdf,,,Mar  2 2015 10:05AM,1,03/15/2016 12:00:00 AM,"(37.7555344854083, -122.393925277529)"
641315,Anas Goodies Catering,Truck,10336000,PENNSYLVANIA AVE: 22ND ST to 23RD ST (700 - 899),700 PENNSYLVANIA AVE,4167010,4167,010,15MFF-0117,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6014294.444,2103612.775,37.7569236537341,-122.393549610536,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0117&ExportPDF=1&Filename=15MFF-0117_schedule.pdf,,05/07/2015 12:58:52 PM,Apr  9 2015  4:06PM,1,03/15/2016 12:00:00 AM,"(37.7569236675372, -122.393549610526)"
641332,Anas Goodies Catering,Truck,10337002,PENNSYLVANIA AVE: I-280 S OFF RAMP to 25TH ST (1050 - 1099),1082 PENNSYLVANIA AVE,4224095,4224,095,15MFF-0117,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6014413.78675,2102312.79929,37.7533608294551,-122.393045920798,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0117&ExportPDF=1&Filename=15MFF-0117_schedule.pdf,,05/07/2015 12:58:52 PM,Apr  9 2015  4:06PM,1,03/15/2016 12:00:00 AM,"(37.7533608432616, -122.393045920788)"
627858,BHUK Burger,Truck,10390000,PHELAN AVE: GENEVA AVE \ OCEAN AVE to JUDSON AVE (1 - 199),11 PHELAN AVE,3180001,3180,001,15MFF-0042,REQUESTED,Pakistani Indian food: and salad: cold and hot drinks: Pakistani soft drinks: Sohan halva: Pakistani Indian desserts: and fruit dessert,5996539.936,2092561.48,37.7255769923986,-122.454152837668,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0042&ExportPDF=1&Filename=15MFF-0042_schedule.pdf,,,Mar  9 2015 12:30PM,0,03/15/2016 12:00:00 AM,"(37.7255770062321, -122.454152837658)"
650086,Kiss Point,Truck,10390000,PHELAN AVE: GENEVA AVE \ OCEAN AVE to JUDSON AVE (1 - 199),50 PHELAN AVE,3179010,3179,010,15MFF-0124,REQUESTED,Milk tea and iced tea,5997780.255,2092595.247,37.7257407538536,-122.449867611066,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0124&ExportPDF=1&Filename=15MFF-0124_schedule.pdf,,,Apr 29 2015  9:54AM,0,04/29/2016 12:00:00 AM,"(37.7257407676869, -122.449867611056)"
632708,Park's Catering,Truck,10397000,PHELPS ST: FAIRFAX AVE to GALVEZ AVE (500 - 599),525 PHELPS ST,5242015,5242,015,15MFF-0079,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6015469.672,2098066.746,37.7417606496655,-122.389097970195,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0079&ExportPDF=1&Filename=15MFF-0079_schedule.pdf,,03/17/2015 07:45:54 AM,Mar 16 2015  2:51PM,1,03/15/2016 12:00:00 AM,"(37.7417606634833, -122.389097970185)"
632803,Lobsta Truck,Truck,10454000,PINE ST: FRONT ST to BATTERY ST (100 - 199),100 PINE ST,0262020,0262,020,14MFF-0134,POSTAPPROVED,Lobster rolls: crab rolls: clam chowder: lobster bisque: chips: lemonade: drinks,6012991.558,2116647.189,37.7926407167337,-122.398970332111,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0134&ExportPDF=1&Filename=14MFF-0134_schedule.pdf,,,Dec 12 2014  2:34PM,0,03/15/2015 12:00:00 AM,"(37.7926407305022, -122.398970332101)"
624195,The Whole Cart,Truck,10454000,PINE ST: FRONT ST to BATTERY ST (100 - 199),100 PINE ST,0262020,0262,020,15MFF-0015,REQUESTED,Multiple Trucks,6012991.558,2116647.189,37.7926407167337,-122.398970332111,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0015&ExportPDF=1&Filename=15MFF-0015_schedule.pdf,,,Feb 25 2015  2:12PM,0,,"(37.7926407305022, -122.398970332101)"
627142,Senor Sisig,Truck,10456000,PINE ST: SANSOME ST to CENTURY PL (300 - 340),300 PINE ST,0260005,0260,005,15MFF-0030,APPROVED,Filipino fusion food: tacos: burritos: nachos: rice plates. Various beverages.,,,,,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0030&ExportPDF=1&Filename=15MFF-0030_schedule.pdf,,03/17/2015 12:35:05 PM,Mar  5 2015 11:44AM,0,03/15/2016 12:00:00 AM,
627431,Philz Coffee Truck,Truck,10456000,PINE ST: SANSOME ST to CENTURY PL (300 - 340),301 PINE ST,0268001,0268,001,15MFF-0038,APPROVED,Hot coffee: iced coffee: hot chocolate: tea: pastries,6012318.456,2116367.149,37.7918342630555,-122.401279616596,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0038&ExportPDF=1&Filename=15MFF-0038_schedule.pdf,,03/06/2015 12:48:54 PM,Mar  6 2015 10:05AM,0,03/15/2016 12:00:00 AM,"(37.7918342768248, -122.401279616586)"
629891,John's Catering #5,Truck,10460000,PINE ST: MONTGOMERY ST to BELDEN ST (400 - 489),555 CALIFORNIA ST,0259026,0259,026,15MFF-0050,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),6011684.218,2116535.691,37.7922616341775,-122.403485955391,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0050&ExportPDF=1&Filename=15MFF-0050_schedule.pdf,,03/12/2015 01:35:52 PM,Mar 11 2015  1:56PM,1,03/15/2016 12:00:00 AM,"(37.7922616479464, -122.403485955382)"
559771,Mang Hang Catering,Truck,10477000,PINE ST: POLK ST to VAN NESS AVE (1500 - 1599),1540 PINE ST,0646005,0646,005,14MFF-0109,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6006569.835,2115753.493,37.7898269187633,-122.421126289056,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0109&ExportPDF=1&Filename=14MFF-0109_schedule.pdf,,,Jul 10 2014  2:56PM,1,03/15/2015 12:00:00 AM,"(37.7898269325346, -122.421126289046)"
633617,"Casey's Pizza, LLC",Truck,10624001,POST ST: MONTGOMERY ST to LICK PL (1 - 40),1 POST ST,0311015,0311,015,15MFF-0097,APPROVED,Artisan Pizzas (Margherita: Yukon Potato: Zoe's Pepperoni: Funghi: Brocolli Rabe: Bacon Kale:  Arugula) and Drinks.,6011921.732,2115262.393,37.788778723378,-122.402574568411,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0097&ExportPDF=1&Filename=15MFF-0097_schedule.pdf,,03/19/2015 03:26:41 PM,Mar 19 2015  3:19PM,0,03/15/2016 12:00:00 AM,"(37.7887787371503, -122.402574568401)"
649941,Spice Affairs,Truck,10624002,POST ST: LICK PL to KEARNY ST (41 - 99),65 POST ST,0311013,0311,013,13MFF-0004,POSTAPPROVED,Chicken Tikka Masala: Mixed Vegetables Combo Plate: Chicken Kathi Roll: Vegetarian Kathi Roll: Various Pakoras: Mango Lassi: Chai Tea,6011788.843,2115253.474,37.7887468139864,-122.403033720496,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0004&ExportPDF=1&Filename=13MFF-0004_schedule.pdf,,,Feb  7 2013  2:16PM,0,,"(37.7887468277587, -122.403033720486)"
632688,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Push Cart,10625000,POST ST: KEARNY ST to ROBERT KIRK LN (100 - 140),100 POST ST,0294004,0294,004,15MFF-0078,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,6011057.082,2115445.537,37.7892332828961,-122.40557905421,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0078&ExportPDF=1&Filename=15MFF-0078_schedule.pdf,,03/18/2015 11:57:03 AM,Mar 16 2015  2:47PM,1,03/15/2016 12:00:00 AM,"(37.789233296668, -122.4055790542)"
624196,The Whole Cart,Truck,10627000,POST ST: GRANT AVE to STOCKTON ST (200 - 299),275 POST ST,0309022,0309,022,15MFF-0015,REQUESTED,Multiple Trucks,6010779.813,2115147.67,37.7883999032496,-122.406517378074,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0015&ExportPDF=1&Filename=15MFF-0015_schedule.pdf,,,Feb 25 2015  2:12PM,0,,"(37.7883999170223, -122.406517378064)"
530342,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Push Cart,10628000,POST ST: STOCKTON ST to POWELL ST (300 - 399),345 STOCKTON ST,0295016,0295,016,14MFF-0076,EXPIRED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,6010587.529,2115337.419,37.7889101495704,-122.407196034122,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=14MFF-0076&ExportPDF=1&Filename=14MFF-0076_schedule.pdf,,03/27/2014 11:16:03 AM,Mar 27 2014 11:13AM,1,03/15/2015 12:00:00 AM,"(37.7889101633426, -122.407196034112)"
632069,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Push Cart,10628000,POST ST: STOCKTON ST to POWELL ST (300 - 399),345 STOCKTON ST,0295016,0295,016,15MFF-0070,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,6010587.529,2115337.419,37.7889101495704,-122.407196034122,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0070&ExportPDF=1&Filename=15MFF-0070_schedule.pdf,,03/18/2015 11:58:24 AM,Mar 16 2015 11:54AM,1,03/15/2016 12:00:00 AM,"(37.7889101633426, -122.407196034112)"
437202,Natan's Catering,Truck,10658000,POTRERO AVE: 10TH ST \ BRANNAN ST \ DIVISION ST to ALAMEDA ST (1 - 99),66 POTRERO AVE,3906004,3906,004,13MFF-0102,EXPIRED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6010061.632,2107930.589,37.7685432890242,-122.408492892439,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=13MFF-0102&ExportPDF=1&Filename=13MFF-0102_schedule.pdf,,04/12/2013 02:43:48 PM,Apr 12 2013  2:33PM,1,03/15/2014 12:00:00 AM,"(37.7685433028161, -122.408492892429)"
